"ID","endID","crrdr_d","biomass_mean","biomass_min","biomass_max"
"Reserva Ecologica Manabique Santa Isabel","H0211","CORR1210",58.8944399908687,7.27780532836914,111.84398651123
"Cienaga de Corralito","H0388","CORR1211",60.3646742408715,2.16339063644409,128.362060546875
"Cienaga de Corralito","H0389","CORR1212",59.9312992100744,2.16339063644409,134.480819702148
"Cienaga de Corralito","H0392","CORR1213",61.5300841202727,2.16339063644409,126.825386047363
"Cienaga de Corralito","H0390","CORR1214",64.7374840783307,2.16339063644409,180.058258056641
"Cienaga de Corralito","H0425","CORR1215",66.0659223254238,2.16339063644409,167.585296630859
"Cienaga de Betanci","H0388","CORR1216",68.9127530512148,3.67122602462769,149.813705444336
"Cienaga de Betanci","H0389","CORR1217",72.5339872182255,3.67122602462769,136.485504150391
"Cienaga de Betanci","H0392","CORR1218",72.6887596903176,3.67122602462769,136.485504150391
"Cienaga de Betanci","H0425","CORR1219",78.3764434914091,3.67122602462769,150.866653442383
"Cienaga de Betanci","H0394","CORR1220",78.8598604733777,3.67122602462769,164.85612487793
"Cienaga los Negros","H0388","CORR1221",67.644105795627,2.572096824646,144.123031616211
"Cienaga los Negros","H0389","CORR1222",66.9970881218052,2.572096824646,154.208862304688
"Cienaga los Negros","H0392","CORR1223",68.425122716488,2.572096824646,154.208862304688
"Cienaga los Negros","H0380","CORR1224",61.7988058255389,2.572096824646,158.146850585938
"Cienaga los Negros","H0382","CORR1225",60.5709557742753,2.572096824646,158.146850585938
"Deep River","H0135","CORR1226",68.5473637120159,7.27780532836914,107.226989746094
"Deep River","H0216","CORR1227",65.6961833800393,10.0543966293335,99.3287200927734
"Deep River","H0216","CORR1228",65.8176845363712,10.0543966293335,99.3287200927734
"Deep River","H0176","CORR1229",77.1931583302692,14.4580821990967,126.229072570801
"Deep River","H0220","CORR1230",77.7086945936598,14.4580821990967,126.229072570801
"Rio Anchicaya","H0529","CORR1231",127.163947936027,87.3791427612305,183.931701660156
"Rio Anchicaya","H0528","CORR1232",120.933604350132,74.4480590820312,161.321990966797
"Rio Anchicaya","H0528","CORR1233",121.372473526001,74.4480590820312,161.321990966797
"Rio Anchicaya","H0527","CORR1234",125.880839696424,82.4212875366211,206.590866088867
"Rio Anchicaya","H0527","CORR1235",121.119213342667,63.4750595092773,189.6357421875
"Columbia River","H0135","CORR1236",68.806923892498,7.27780532836914,107.226989746094
"Columbia River","H0176","CORR1237",75.3536635018437,37.9679718017578,126.229072570801
"Columbia River","H0220","CORR1238",76.1547700982345,37.9679718017578,126.229072570801
"Columbia River","H0216","CORR1239",65.8479827803841,10.0543966293335,99.3287200927734
"Columbia River","H0216","CORR1240",65.9720576275096,10.0543966293335,99.3287200927734
"Chiquibul","H0135","CORR1241",71.4767277297416,7.27780532836914,107.226989746094
"Chiquibul","H0176","CORR1242",76.2887431904674,36.4668006896973,126.229072570801
"Chiquibul","H0216","CORR1243",69.184861376252,10.0543966293335,99.3287200927734
"Chiquibul","H0216","CORR1244",69.2537150399668,10.0543966293335,99.3287200927734
"Chiquibul","H0220","CORR1245",76.7921625705475,36.4668006896973,126.229072570801
"Sibun","H0135","CORR1246",74.6522686685614,7.27780532836914,107.226989746094
"Sibun","H0176","CORR1247",78.3527290805074,36.4668006896973,126.229072570801
"Sibun","H0216","CORR1248",72.5140398427844,10.0543966293335,107.053619384766
"Sibun","H0216","CORR1249",72.5545174542421,10.0543966293335,107.053619384766
"Sibun","H0149","CORR1250",72.3365096042031,7.27780532836914,107.226989746094
"Manatee","H0135","CORR1251",74.2778463465412,7.27780532836914,107.226989746094
"Manatee","H0149","CORR1252",72.1744650673601,7.27780532836914,107.226989746094
"Manatee","H0155","CORR1253",72.5788575045581,7.27780532836914,108.437370300293
"Manatee","H0155","CORR1254",72.6159950113812,7.27780532836914,108.437370300293
"Manatee","H0216","CORR1255",72.268092166726,10.0543966293335,107.053619384766
"Mountain Pine Ridge","H0135","CORR1256",72.3153746433747,7.27780532836914,107.226989746094
"Mountain Pine Ridge","H0176","CORR1257",76.9368989568608,36.4668006896973,126.229072570801
"Mountain Pine Ridge","H0216","CORR1258",70.1381606599285,10.0543966293335,99.3287200927734
"Mountain Pine Ridge","H0216","CORR1259",70.1964739361747,10.0543966293335,99.3287200927734
"Mountain Pine Ridge","H0220","CORR1260",77.3613263747271,36.4668006896973,126.229072570801
"Swasey Bladen","H0135","CORR1261",66.2234596545562,7.27780532836914,107.226989746094
"Swasey Bladen","H0216","CORR1262",63.7566657431624,10.0543966293335,99.3287200927734
"Swasey Bladen","H0216","CORR1263",63.8821217558467,10.0543966293335,99.3287200927734
"Swasey Bladen","H0176","CORR1264",73.8335148882137,12.9053936004639,126.229072570801
"Swasey Bladen","H0149","CORR1265",66.9674251936423,7.27780532836914,107.226989746094
"Mango Creek 1","H0135","CORR1266",70.734217011588,7.27780532836914,107.226989746094
"Mango Creek 1","H0149","CORR1267",69.6791983051835,7.27780532836914,107.226989746094
"Mango Creek 1","H0216","CORR1268",68.3785624993153,10.0543966293335,99.3287200927734
"Mango Creek 1","H0216","CORR1269",68.456034301411,10.0543966293335,99.3287200927734
"Mango Creek 1","H0155","CORR1270",70.2225532747502,7.27780532836914,108.437370300293
"Mango Creek 4","H0135","CORR1271",68.3477607631521,5.1935887336731,107.226989746094
"Mango Creek 4","H0216","CORR1272",66.3214135787526,5.1935887336731,99.3287200927734
"Mango Creek 4","H0216","CORR1273",66.4042117657801,5.1935887336731,99.3287200927734
"Mango Creek 4","H0149","CORR1274",68.2247401170109,5.1935887336731,107.226989746094
"Mango Creek 4","H0155","CORR1275",68.7743715752026,5.1935887336731,108.437370300293
"La Yeguada","H0373","CORR1276",94.009838104248,38.6330375671387,140.550079345703
"La Yeguada","H0377","CORR1277",84.7619079433075,33.6029052734375,140.550079345703
"La Yeguada","H0377","CORR1278",85.2039269370002,33.6029052734375,140.550079345703
"La Yeguada","H0372","CORR1279",86.1889006780541,33.6029052734375,140.550079345703
"La Yeguada","H0375","CORR1280",86.6552111032847,33.6029052734375,140.550079345703
"Chepigana","H0386","CORR1281",105.840482960577,66.7582092285156,175.820953369141
"Chepigana","H0380","CORR1282",97.2644319098613,51.4649353027344,174.010620117188
"Chepigana","H0382","CORR1283",98.9681839731942,51.4649353027344,174.010620117188
"Chepigana","H0390","CORR1284",103.965253121951,8.35932064056396,178.232849121094
"Chepigana","H0398","CORR1285",104.879260206315,41.0070533752441,183.442184448242
"Tonosi","H0373","CORR1286",75.9800620982616,11.7953395843506,135.452606201172
"Tonosi","H0377","CORR1287",77.7039310687243,11.7953395843506,153.225540161133
"Tonosi","H0377","CORR1288",77.8776209107078,11.7953395843506,153.225540161133
"Tonosi","H0375","CORR1289",76.3715041715135,11.7953395843506,125.957000732422
"Tonosi","H0372","CORR1290",78.435542701975,11.7953395843506,153.225540161133
"Machaca Creek","H0135","CORR1296",69.5113854956838,7.27780532836914,107.226989746094
"Machaca Creek","H0176","CORR1297",80.0868271111734,15.9748935699463,126.229072570801
"Machaca Creek","H0216","CORR1298",66.0099746571647,10.0543966293335,99.3287200927734
"Machaca Creek","H0216","CORR1299",66.1530621366186,10.0543966293335,99.3287200927734
"Machaca Creek","H0220","CORR1300",80.2269287158533,15.9748935699463,126.229072570801
"Rio Leon","H0390","CORR1301",85.0552338831352,13.63112449646,139.252548217773
"Rio Leon","H0398","CORR1302",103.25676603575,11.8058261871338,183.442184448242
"Rio Leon","H0425","CORR1303",105.609048696665,11.8058261871338,185.471603393555
"Rio Leon","H0425","CORR1304",98.7009239595804,13.63112449646,165.015228271484
"Rio Leon","H0425","CORR1305",96.840868607855,13.63112449646,156.223052978516
"Los Santos","H0369","CORR1306",86.7899513244629,55.1657562255859,118.376731872559
"Los Santos","H0365","CORR1307",99.4168663024902,44.1597747802734,166.188873291016
"Los Santos","H0369","CORR1308",105.886286795139,54.7075157165527,169.391387939453
"Los Santos","H0362","CORR1309",99.6574399847733,60.8480644226074,131.5439453125
"Los Santos","H0363","CORR1310",85.7298777305474,50.2667121887207,117.258857727051
"Cordillera Volcanica Central","H0355","CORR1311",89.2576297241964,33.2581787109375,159.294876098633
"Cordillera Volcanica Central","H0353","CORR1312",91.2423687205595,65.7764511108398,118.659515380859
"Cordillera Volcanica Central","H0355","CORR1313",86.5570359911237,41.6288948059082,150.595245361328
"Cordillera Volcanica Central","H0354","CORR1314",86.1470698402042,62.8670043945312,118.659515380859
"Cordillera Volcanica Central","H0355","CORR1315",97.467117136175,39.3020133972168,159.589874267578
"Carauta","H0510","CORR1316",108.703275379382,71.4840621948242,159.663131713867
"Carauta","H0510","CORR1317",105.165918307834,64.2683792114258,136.650527954102
"Carauta","H0510","CORR1318",119.28681916457,78.5151748657227,186.169235229492
"Carauta","H0510","CORR1319",117.745655686108,45.0848236083984,189.682968139648
"Carauta","H0510","CORR1320",119.934808349609,78.5151748657227,176.253845214844
"Sittee River","H0135","CORR1321",72.8033429718674,7.27780532836914,107.226989746094
"Sittee River","H0216","CORR1322",70.5946402993313,10.0543966293335,100.925796508789
"Sittee River","H0216","CORR1323",70.6503254147646,10.0543966293335,100.925796508789
"Sittee River","H0176","CORR1324",76.0677160126822,36.4668006896973,126.229072570801
"Sittee River","H0149","CORR1325",71.0621404438688,7.27780532836914,107.226989746094
"Maya Mountain","H0135","CORR1326",69.9908299386,7.27780532836914,107.226989746094
"Maya Mountain","H0216","CORR1327",67.4343385197507,10.0543966293335,99.3287200927734
"Maya Mountain","H0216","CORR1328",67.5269261186946,10.0543966293335,99.3287200927734
"Maya Mountain","H0176","CORR1329",77.5352541484913,15.9748935699463,126.229072570801
"Maya Mountain","H0149","CORR1330",69.1766603084597,7.27780532836914,107.226989746094
"Darien","H0380","CORR1331",90.3865697760331,67.1215133666992,108.340911865234
"Darien","H0382","CORR1332",92.717396083631,68.371711730957,119.852958679199
"Darien","H0386","CORR1333",86.155832521584,49.855297088623,140.172698974609
"Darien","H0390","CORR1334",102.290006868222,8.35932064056396,178.232849121094
"Darien","H0398","CORR1335",103.308682148408,44.6004219055176,183.442184448242
"El Montoso","H0373","CORR1336",66.8800594197943,11.7953395843506,135.452606201172
"El Montoso","H0377","CORR1337",67.8572011351585,11.7953395843506,153.225540161133
"El Montoso","H0377","CORR1338",68.2662846844013,11.7953395843506,153.225540161133
"El Montoso","H0375","CORR1339",66.4887259315042,11.7953395843506,123.505744934082
"El Montoso","H0372","CORR1340",69.8590157180183,11.7953395843506,153.225540161133
"La Tronosa","H0373","CORR1341",74.5614680306447,11.7953395843506,135.452606201172
"La Tronosa","H0377","CORR1342",76.1319632338671,11.7953395843506,153.225540161133
"La Tronosa","H0377","CORR1343",76.3235497255206,11.7953395843506,153.225540161133
"La Tronosa","H0375","CORR1344",74.8524970853546,11.7953395843506,125.957000732422
"La Tronosa","H0372","CORR1345",76.9747649123212,11.7953395843506,153.225540161133
"Golfo Dulce","H0369","CORR1346",92.4102999613835,16.2507190704346,157.198715209961
"Golfo Dulce","H0369","CORR1347",91.7210572679466,21.5542945861816,157.198715209961
"Golfo Dulce","H0368","CORR1348",82.033429132381,25.420934677124,142.612640380859
"Golfo Dulce","H0369","CORR1349",84.100421037674,18.0837860107422,153.558471679688
"Golfo Dulce","H0369","CORR1350",97.6566093314407,35.8986053466797,145.720916748047
"Rio Platano","H0156","CORR1351",87.8028417417141,53.1149864196777,114.145233154297
"Rio Platano","H0241","CORR1352",86.9981950004146,46.7293434143066,114.145233154297
"Rio Platano","H0242","CORR1353",86.4110105768446,46.6458625793457,114.145233154297
"Rio Platano","H0262","CORR1354",87.1553172532407,46.6458625793457,133.145004272461
"Rio Platano","H0262","CORR1355",88.9165372408353,46.6458625793457,141.040817260742
"De la Cuenca Hidrografica de los Rios Escalarete y San Cipriano","H0529","CORR1356",133.89721512213,82.9033279418945,169.329849243164
"De la Cuenca Hidrografica de los Rios Escalarete y San Cipriano","H0528","CORR1357",121.001222156343,74.4480590820312,161.321990966797
"De la Cuenca Hidrografica de los Rios Escalarete y San Cipriano","H0528","CORR1358",121.746807534354,74.4480590820312,161.321990966797
"De la Cuenca Hidrografica de los Rios Escalarete y San Cipriano","H0527","CORR1359",127.961210025254,82.4212875366211,206.590866088867
"De la Cuenca Hidrografica de los Rios Escalarete y San Cipriano","H0527","CORR1360",121.383177621024,63.4750595092773,189.6357421875
"Ostional","H0349","CORR1361",69.9023402435024,16.7591972351074,111.958801269531
"Ostional","H0350","CORR1362",70.9509316165038,11.700098991394,115.397109985352
"Ostional","H0351","CORR1363",61.040303735172,2.1129138469696,103.112022399902
"Ostional","H0352","CORR1364",62.8065951905665,2.1129138469696,117.882362365723
"Ostional","H0353","CORR1365",67.3276988335376,2.1129138469696,136.374954223633
"Serrania de Coraza y Montes de Maria","H0381","CORR1366",67.7343828251775,1.97993683815002,150.479293823242
"Serrania de Coraza y Montes de Maria","H0383","CORR1367",66.9651996812806,1.97993683815002,150.479293823242
"Serrania de Coraza y Montes de Maria","H0384","CORR1368",66.9395257543505,1.97993683815002,150.479293823242
"Serrania de Coraza y Montes de Maria","H0388","CORR1369",53.0289322193022,1.97993683815002,128.362060546875
"Serrania de Coraza y Montes de Maria","H0389","CORR1370",52.6182575778195,1.97993683815002,134.480819702148
"Cano Negro","H0350","CORR1371",56.9060523220987,13.4408979415894,111.750869750977
"Cano Negro","H0351","CORR1372",65.2265094003012,13.4408979415894,113.483207702637
"Cano Negro","H0349","CORR1373",61.1822862009848,13.4408979415894,99.8646697998047
"Cano Negro","H0352","CORR1374",68.0427234895002,13.4408979415894,106.255523681641
"Cano Negro","H0353","CORR1375",68.6720166768192,13.4408979415894,136.374954223633
"Gandoca Manzanillo","H0366","CORR1376",82.5774626731873,20.4705581665039,122.984756469727
"Gandoca Manzanillo","H0369","CORR1377",88.5911705322266,26.7947292327881,152.810363769531
"Gandoca Manzanillo","H0369","CORR1378",89.1246283276481,20.4705581665039,126.46272277832
"Gandoca Manzanillo","H0369","CORR1379",91.6595730948281,20.4705581665039,149.697265625
"Gandoca Manzanillo","H0369","CORR1380",86.8353215178398,20.4705581665039,129.554489135742
"Rio Pacuare","H0357","CORR1381",89.6476384147269,66.2691116333008,118.888778686523
"Rio Pacuare","H0355","CORR1382",74.0547395282321,31.2209663391113,101.409194946289
"Rio Pacuare","H0359","CORR1383",90.2492457450704,63.0643692016602,119.580123901367
"Rio Pacuare","H0369","CORR1384",87.9118450880051,54.5479469299316,148.921768188477
"Rio Pacuare","H0360","CORR1385",85.5271461910672,44.900749206543,136.045028686523
"Barra del Colorado","H0354","CORR1386",83.5162715830702,20.1817779541016,126.141738891602
"Barra del Colorado","H0353","CORR1387",80.9825617248266,20.1817779541016,126.141738891602
"Barra del Colorado","H0355","CORR1388",76.4901970830457,18.3704891204834,121.581954956055
"Barra del Colorado","H0355","CORR1389",79.7318796594014,10.0558462142944,150.595245361328
"Barra del Colorado","H0355","CORR1390",82.6733607000379,10.0558462142944,159.589874267578
"Golfito","H0369","CORR1391",84.890473429362,35.8986053466797,129.652862548828
"Golfito","H0369","CORR1392",87.9101710901028,26.525426864624,140.74186706543
"Golfito","H0369","CORR1393",92.1382262490012,38.2481346130371,129.248168945312
"Golfito","H0369","CORR1394",93.5977807669804,38.2481346130371,158.621688842773
"Golfito","H0369","CORR1395",92.9938106668407,35.8986053466797,129.652862548828
"Patuca","H0241","CORR1396",74.9372607813043,20.0854396820068,105.787612915039
"Patuca","H0242","CORR1397",75.2054112103521,20.0854396820068,105.787612915039
"Patuca","H0262","CORR1398",78.5747119876219,20.0854396820068,133.145004272461
"Patuca","H0262","CORR1399",81.520417939463,20.0854396820068,141.040817260742
"Patuca","H0347","CORR1400",85.8020475374772,36.0731353759766,125.830490112305
"San Pedro Sula  Cofradia y Naco  Merendon","H0135","CORR1401",76.3215696471078,53.9875564575195,102.833473205566
"San Pedro Sula  Cofradia y Naco  Merendon","H0254","CORR1402",63.0581898955524,12.3386421203613,102.147819519043
"San Pedro Sula  Cofradia y Naco  Merendon","H0211","CORR1403",55.0190938152844,11.4855937957764,107.601623535156
"San Pedro Sula  Cofradia y Naco  Merendon","H0268","CORR1404",58.447011162253,12.3386421203613,101.668571472168
"San Pedro Sula  Cofradia y Naco  Merendon","H0149","CORR1405",69.1972222404358,9.34225940704346,111.794158935547
"Vaca","H0135","CORR1406",72.2380949705327,7.27780532836914,107.226989746094
"Vaca","H0176","CORR1407",76.6780954002224,36.4668006896973,126.229072570801
"Vaca","H0145","CORR1408",72.1052128239682,13.8401145935059,103.518501281738
"Vaca","H0220","CORR1409",77.0661986993284,36.4668006896973,126.229072570801
"Vaca","H0216","CORR1410",70.0527404086111,10.0543966293335,99.3287200927734
"Lacan Tun","H0052","CORR1411",86.0793814317235,37.0782089233398,109.968086242676
"Lacan Tun","H0048","CORR1412",85.8563354716581,34.939281463623,124.743141174316
"Lacan Tun","H0083","CORR1413",75.8778006655311,37.5337066650391,105.564781188965
"Lacan Tun","H0091","CORR1414",75.6063084371289,44.3679008483887,108.213737487793
"Lacan Tun","H0085","CORR1415",74.877307075638,27.9009380340576,121.629463195801
"Chan Kin","H0052","CORR1416",84.9864951210155,37.0782089233398,108.3076171875
"Chan Kin","H0048","CORR1417",84.8743240615069,34.939281463623,124.743141174316
"Chan Kin","H0083","CORR1418",76.7507892330317,37.5337066650391,110.682083129883
"Chan Kin","H0091","CORR1419",76.4168789939735,38.8505744934082,110.682083129883
"Chan Kin","H0085","CORR1420",75.8053074844124,27.9009380340576,121.629463195801
"Cuchilla del Minero","H0473","CORR1421",112.64194913018,37.8823928833008,171.790283203125
"Cuchilla del Minero","H0475","CORR1422",111.388084865117,48.9470252990723,171.790283203125
"Cuchilla del Minero","H0478","CORR1423",112.104141867372,71.2003707885742,157.955841064453
"Cuchilla del Minero","H0479","CORR1424",112.480407835945,71.2003707885742,157.955841064453
"Cuchilla del Minero","H0460","CORR1425",74.3832501749329,3.8503885269165,164.160293579102
"Laguna de Terminos","H0005","CORR1426",38.3802493355491,1.33000004291534,106.542022705078
"Laguna de Terminos","H0002","CORR1427",38.3215731331472,1.33000004291534,106.542022705078
"Laguna de Terminos","H0002","CORR1428",37.5318345676769,1.33000004291534,106.542022705078
"Laguna de Terminos","H0008","CORR1429",39.9266378680865,1.33000004291534,94.2991027832031
"Laguna de Terminos","H0010","CORR1430",41.9646643490024,1.33000004291534,103.858764648438
"Fernando Castro Cervantes","H0361","CORR1431",91.0818694542194,15.207389831543,134.022171020508
"Fernando Castro Cervantes","H0356","CORR1432",79.5032972088297,15.207389831543,130.334121704102
"Fernando Castro Cervantes","H0363","CORR1433",86.1598931541739,15.207389831543,130.344421386719
"Fernando Castro Cervantes","H0353","CORR1434",66.19054909827,23.9396743774414,116.731575012207
"Fernando Castro Cervantes","H0352","CORR1435",74.5157888681611,17.4669589996338,138.764282226562
"Limoncito","H0360","CORR1436",71.3820689610072,28.2010231018066,118.414756774902
"Limoncito","H0357","CORR1437",80.2286811465309,28.2010231018066,167.109024047852
"Limoncito","H0359","CORR1438",80.2522627741313,28.2010231018066,133.565475463867
"Limoncito","H0369","CORR1439",79.0089274494588,28.2010231018066,135.665878295898
"Limoncito","H0369","CORR1440",84.1627863522234,25.0561790466309,140.425231933594
"Montana de Mico Quemado y Las Guanchias","H0211","CORR1441",61.1850465969606,14.3124599456787,107.849601745605
"Montana de Mico Quemado y Las Guanchias","H0149","CORR1442",70.3117642169232,34.2215728759766,108.770179748535
"Montana de Mico Quemado y Las Guanchias","H0268","CORR1443",61.531582809897,22.4914798736572,107.008888244629
"Montana de Mico Quemado y Las Guanchias","H0155","CORR1444",73.0171089395445,34.2215728759766,108.770179748535
"Montana de Mico Quemado y Las Guanchias","H0268","CORR1445",61.0654748205603,22.4914798736572,119.843696594238
"Golfo de Montijo","H0377","CORR1446",64.3165648693225,11.7953395843506,142.745300292969
"Golfo de Montijo","H0377","CORR1447",64.8121416286418,11.7953395843506,142.745300292969
"Golfo de Montijo","H0373","CORR1448",64.0912258839339,11.7953395843506,135.452606201172
"Golfo de Montijo","H0375","CORR1449",63.3616902798414,11.7953395843506,116.373542785645
"Golfo de Montijo","H0376","CORR1450",62.6556156513959,11.7953395843506,118.802337646484
"Montanas Mayas Chiquibul","H0176","CORR1451",74.7882946415951,17.6235370635986,126.229072570801
"Montanas Mayas Chiquibul","H0145","CORR1452",69.7199266885073,13.8401145935059,103.518501281738
"Montanas Mayas Chiquibul","H0220","CORR1453",75.4554406819326,17.6235370635986,126.229072570801
"Montanas Mayas Chiquibul","H0220","CORR1454",76.6660083261685,17.6235370635986,126.798858642578
"Montanas Mayas Chiquibul","H0220","CORR1455",70.2282360034361,17.6235370635986,128.397415161133
"Caracol","H0135","CORR1456",71.3217875168702,7.27780532836914,107.226989746094
"Caracol","H0176","CORR1457",76.2241326721065,36.4668006896973,126.229072570801
"Caracol","H0220","CORR1458",76.6948383631331,36.4668006896973,126.229072570801
"Caracol","H0145","CORR1459",71.1135160946152,13.8401145935059,103.518501281738
"Caracol","H0216","CORR1460",68.9863084803382,10.0543966293335,99.4977569580078
"Monkey Caye","H0135","CORR1461",68.1425629072292,7.27780532836914,107.226989746094
"Monkey Caye","H0216","CORR1462",65.6080719041236,10.0543966293335,99.3287200927734
"Monkey Caye","H0216","CORR1463",65.7176462990897,10.0543966293335,99.3287200927734
"Monkey Caye","H0149","CORR1464",68.0857054899685,7.27780532836914,107.226989746094
"Monkey Caye","H0176","CORR1465",75.5518718607285,12.9053936004639,126.229072570801
"Cienaga de Las Macanas","H0373","CORR1466",53.245076229476,1.43470966815948,122.555526733398
"Cienaga de Las Macanas","H0377","CORR1467",62.8369567280537,1.43470966815948,118.565940856934
"Cienaga de Las Macanas","H0377","CORR1468",63.1940440270636,1.43470966815948,118.565940856934
"Cienaga de Las Macanas","H0372","CORR1469",66.0408011999047,1.43470966815948,125.029144287109
"Cienaga de Las Macanas","H0375","CORR1470",66.3510505530994,1.43470966815948,125.029144287109
"Los Tuxtlas","H0007","CORR1471",37.8275645926716,1.84438049793243,109.414749145508
"Los Tuxtlas","H0012","CORR1472",38.2896229133271,1.84438049793243,109.414749145508
"Los Tuxtlas","H0018","CORR1473",37.7522540192117,1.84438049793243,99.9812622070312
"Los Tuxtlas","H0018","CORR1474",37.9083866607941,1.84438049793243,97.2752685546875
"Los Tuxtlas","H0029","CORR1475",39.2361043753046,1.84438049793243,109.414749145508
"El Pilar","H0135","CORR1476",71.707654903772,7.27780532836914,107.226989746094
"El Pilar","H0176","CORR1477",75.4833291983379,24.2874870300293,126.229072570801
"El Pilar","H0145","CORR1478",71.5843694618156,13.8401145935059,105.895263671875
"El Pilar","H0220","CORR1479",75.9582709737839,24.2874870300293,126.229072570801
"El Pilar","H0124","CORR1480",72.248312166805,24.2874870300293,114.554344177246
"Osa","H0369","CORR1481",95.1665884856206,27.9296836853027,145.720916748047
"Osa","H0369","CORR1482",91.4174207753149,16.2507190704346,157.198715209961
"Osa","H0369","CORR1483",90.8474947525283,21.5542945861816,157.198715209961
"Osa","H0369","CORR1484",90.977932235263,16.2507190704346,158.621688842773
"Osa","H0369","CORR1485",97.2816249858219,27.9296836853027,145.720916748047
"Tawahka Asagni","H0241","CORR1486",75.8380285789227,20.0854396820068,113.352935791016
"Tawahka Asagni","H0242","CORR1487",76.1527277315901,20.0854396820068,113.352935791016
"Tawahka Asagni","H0262","CORR1488",80.5357181391585,20.0854396820068,133.145004272461
"Tawahka Asagni","H0156","CORR1489",83.1215544103939,30.1998519897461,122.929611206055
"Tawahka Asagni","H0262","CORR1490",83.525464879788,20.0854396820068,141.040817260742
"El Guanacaure","H0343","CORR1491",38.2429136821517,3.52272772789001,109.00415802002
"El Guanacaure","H0345","CORR1492",53.0143205975526,8.8837308883667,119.293045043945
"El Guanacaure","H0348","CORR1493",57.8091055889003,17.5629653930664,115.13843536377
"El Guanacaure","H0337","CORR1494",51.8379067938093,3.19754433631897,118.876731872559
"El Guanacaure","H0337","CORR1495",52.1194879903609,3.19754433631897,120.896209716797
"Ria Celestun","H0008","CORR1496",66.6656992547876,1.27568674087524,108.266319274902
"Ria Celestun","H0010","CORR1497",67.7934839558688,1.27568674087524,116.799034118652
"Ria Celestun","H0005","CORR1498",66.7380326995214,1.27568674087524,115.579940795898
"Ria Celestun","H0013","CORR1499",67.6311681411358,1.27568674087524,116.799034118652
"Ria Celestun","H0011","CORR1500",67.8853723460132,1.27568674087524,116.799034118652
"Montes Azules","H0083","CORR1501",78.724566150356,37.5337066650391,112.083229064941
"Montes Azules","H0091","CORR1502",77.8985453616367,44.3679008483887,112.083229064941
"Montes Azules","H0085","CORR1503",77.0293134678306,27.9009380340576,121.629463195801
"Montes Azules","H0091","CORR1504",77.8589180772022,44.3679008483887,112.083229064941
"Montes Azules","H0074","CORR1505",75.5880998592932,38.6951446533203,107.27808380127
"Cascada de Agua Azul","H0008","CORR1506",70.1962854089871,49.2173538208008,90.0483474731445
"Cascada de Agua Azul","H0010","CORR1507",70.7250030973683,26.1749401092529,90.0483474731445
"Cascada de Agua Azul","H0011","CORR1508",71.3413279453913,49.2173538208008,90.0483474731445
"Cascada de Agua Azul","H0005","CORR1509",65.3652866647599,30.740026473999,97.2945251464844
"Cascada de Agua Azul","H0013","CORR1510",69.9349258347313,43.0442581176758,99.6062088012695
"Pejeperro","H0369","CORR1511",95.2393279612459,12.0751781463623,145.720916748047
"Pejeperro","H0369","CORR1512",91.212142525817,12.0751781463623,157.198715209961
"Pejeperro","H0369","CORR1513",90.6216768527621,12.0751781463623,157.198715209961
"Pejeperro","H0369","CORR1514",90.7629625254664,12.0751781463623,158.621688842773
"Pejeperro","H0369","CORR1515",97.2623835400011,12.0751781463623,145.720916748047
"Cipanci","H0349","CORR1516",52.4607401226842,5.83101224899292,89.4599151611328
"Cipanci","H0350","CORR1517",42.2835121917725,5.83101224899292,110.980842590332
"Cipanci","H0351","CORR1518",54.2949135329697,1.25647473335266,103.112022399902
"Cipanci","H0352","CORR1519",58.0398265129358,1.25647473335266,117.882362365723
"Cipanci","H0353","CORR1520",66.5933646916596,1.25647473335266,136.374954223633
"Parque Ecologico Jaguaroundi","H0007","CORR1521",43.1126797091422,4.43879985809326,109.414749145508
"Parque Ecologico Jaguaroundi","H0012","CORR1522",43.6646045521992,4.43879985809326,109.414749145508
"Parque Ecologico Jaguaroundi","H0029","CORR1523",44.6743187075544,4.43879985809326,109.414749145508
"Parque Ecologico Jaguaroundi","H0021","CORR1524",46.0606313840439,4.43879985809326,109.414749145508
"Parque Ecologico Jaguaroundi","H0018","CORR1525",42.7955161657202,4.43879985809326,97.2752685546875
"Sanguare","H0381","CORR1526",71.3395390661194,0.109999999403954,150.479293823242
"Sanguare","H0388","CORR1527",59.9032269030046,0.109999999403954,144.123031616211
"Sanguare","H0383","CORR1528",70.6990353555028,0.109999999403954,150.479293823242
"Sanguare","H0380","CORR1529",55.9543171620232,0.109999999403954,158.146850585938
"Sanguare","H0382","CORR1530",54.7387109394005,0.109999999403954,158.146850585938
"Rancho  La Asuncion   con el Area Natural Protegida Yu Balcah","H0001","CORR1531",66.4715662164203,9.79312419891357,115.256813049316
"Rancho  La Asuncion   con el Area Natural Protegida Yu Balcah","H0004","CORR1532",58.1120939547299,14.0059156417847,105.379829406738
"Rancho  La Asuncion   con el Area Natural Protegida Yu Balcah","H0003","CORR1533",64.6128703682286,9.79312419891357,115.256813049316
"Rancho  La Asuncion   con el Area Natural Protegida Yu Balcah","H0006","CORR1534",68.6989370240756,9.79312419891357,119.543449401855
"Rancho  La Asuncion   con el Area Natural Protegida Yu Balcah","H0002","CORR1535",60.2418366328926,9.79312419891357,111.669456481934
"Area Comunitaria Protegida de San Isidro","H0062","CORR1536",35.6724447267396,10.3352651596069,75.7379608154297
